rpid,parent
3580815695,3061645659
3594986226,3062171427
3594983169,3062418907
3648838654,3061645659
3679695272,3061645659
3730908443,3061774664
3741317087,3062009424
3880282164,3061986399
3899436526,3061645659
3931075052,3061774664
3960789365,3061893622
3061556812,3061392094
3061658522,3061392094
3061682622,3061392094
3061698716,3061556812
3061762142,3061698716
3061772143,3061392094
3061809703,3061762142
3061823929,3061392094
3061833217,3061762142
3061840008,3061392094
3061876374,3061392094
3062006168,3061876374
3062008454,3061392094
3062051411,3061392094
3062059296,3061392094
3062104906,3061392094
3062243717,3061809703
3062296177,3061823929
3062330049,3061392094
3062377578,3061809703
3062441953,3061698716
3062444133,3061823929
3062509757,3061392094
3062613885,3062441953
3062623113,3061833217
3062652563,3062623113
3062666869,3062652563
3062747326,3061392094
3062786203,3061823929
3062803953,3061556812
3062909344,3061809703
3062950536,3061392094
3063035953,3062909344
3063154105,3062909344
3063264477,3061823929
3063280800,3061823929
3063299323,3061392094
3063338590,3061809703
3063339188,3062786203
3063343755,3063154105
3063356315,3061392094
3063374921,3062006168
3063394938,3061698716
3063407000,3061392094
3063454002,3062909344
3063454027,3061809703
3063529182,3062296177
3063529696,3061840008
3063556088,3061392094
3063570462,3061392094
3063612083,3062296177
3063676790,3063035953
3063697409,3061556812
3063713657,3061392094
3063790378,3061823929
3063956086,3061556812
3063954302,3061392094
3063971057,3063790378
3064033813,3062950536
3064042704,3061556812
3064110127,3061809703
3064112171,3062006168
3064242260,3062006168
3064359506,3061809703
3064499762,3064033813
3064706470,3061823929
3064836313,3061823929
3065193360,3061823929
3065455483,3062104906
3065516038,3061392094
3065694267,3062296177
3065698101,3061392094
3065816367,3061809703
3065968784,3061392094
3066591630,3061823929
3067012242,3061809703
3067089017,3061392094
3067145432,3061392094
3067517635,3062006168
3067755121,3061392094
3067971351,3061823929
3068296163,3061392094
3068326743,3061809703
3068519942,3065516038
3068859503,3061556812
3069256532,3063339188
3069293951,3062441953
3069408054,3061392094
3069427647,3061392094
3069548930,3061809703
3069561551,3061809703
3069668463,3061809703
3069697366,3062330049
3069755375,3061392094
3069813897,3062006168
3070155171,3064499762
3070442344,3061762142
3070466538,3061809703
3070625502,3062104906
3070826892,3061823929
3071062932,3061823929
3071559583,3061823929
3071608013,3061392094
3071692660,3061392094
3072364027,3061809703
3073200962,3061809703
3073286620,3061392094
3073560201,3069427647
3074287042,3061392094
3074535502,3063556088
3074740694,3061823929
3074769233,3061392094
3076015781,3061392094
3076080574,3061392094
3078878403,3062509757
3080039234,3061809703
3080105161,3062059296
3080158444,3061392094
3082616210,3061809703
3082639305,3061392094
3085401919,3068296163
3089160318,3062296177
3089325001,3061392094
3089331291,3061823929
3094635279,3063338590
3097750732,3061392094
3098864578,3061392094
3108555870,3061823929
3117617431,3061823929
3119791566,3063556088
3131229024,3061809703
3131705556,3061809703
3133866578,3061823929
3136157270,3061392094
3136352494,3061823929
3137272096,3061392094
3138276607,3061392094
3149236931,3062104906
3158389658,3061809703
3163720109,3061392094
3164426519,3061823929
3164504227,3061823929
3164809425,3061823929
3165048235,3061762142
3165188560,3069813897
3165584388,3061392094
3165724566,3165188560
3166964378,3062059296
3168733595,3061823929
3168738576,3062509757
3168751856,3062509757
3170483188,3061809703
3170641265,3061823929
3175861070,3061823929
3176018932,3061823929
3181253277,3061809703
3187332619,3062786203
3196023837,3061809703
3196333764,3062006168
3223770186,3061392094
3229869474,3061392094
3239780817,3061823929
3258192943,3062652563
3276086700,3061809703
3279840395,3061823929
3316651608,3061809703
3378188922,3062008454
3414181840,3061823929
3446085541,3061392094
3447310211,3061809703
3447596255,3061823929
3452816154,3061809703
3468350496,3061392094
3468458595,3061392094
3499972599,3063339188
3500908932,3061392094
3519136215,3061392094
3521785040,3061556812
3529043746,3061392094
3533315172,3061809703
3533887424,3061823929
3543067137,3061392094
3547461119,3061392094
3553826120,3061809703
3571969163,3061392094
3650212546,3061392094
3650481783,3650212546
3716534658,3061809703
3781713089,3062006168
3061472357,3061381486
3061474771,3061381486
3061489127,3061381486
3061525995,3061381486
3061537223,3061381486
3061551857,3061381486
3061556432,3061381486
3061560253,3061381486
3061571591,3061381486
3061573094,3061474771
3061582073,3061381486
3061623226,3061489127
3061711952,3061381486
3061730384,3061381486
3061729164,3061730384
3061773850,3061571591
3061786759,3061381486
3061801267,3061381486
3061794215,3061571591
3061840483,3061381486
3061850409,3061381486
3061862105,3061794215
3061859800,3061571591
3061901513,3061794215
3061909681,3061381486
3062063754,3061571591
3062110339,3061571591
3062116182,3061474771
3062211254,3061571591
3062280222,3061381486
3062284172,3061381486
3062399756,3061571591
3062468630,3061474771
3062486024,3061474771
3062514079,3061381486
3062529289,3061571591
3062549076,3061381486
3062619339,3061571591
3062644837,3061381486
3062657822,3061381486
3062661737,3061571591
3062667784,3061571591
3062728559,3061859800
3062734100,3061859800
3062771653,3061381486
3062823028,3061571591
3062826077,3061381486
3062860272,3061571591
3062870782,3061623226
3062937615,3061381486
3063132933,3061474771
3063133309,3061381486
3063259939,3061730384
3063303745,3061571591
3063411301,3061381486
3063450653,3061571591
3063477908,3063450653
3063528074,3061571591
3063635860,3061381486
3063676398,3061381486
3063679064,3061381486
3063754386,3061381486
3063806687,3061571591
3063935034,3061571591
3064134689,3061571591
3064167142,3061571591
3064245837,3061571591
3064362494,3061381486
3064437899,3061381486
3064546222,3061571591
3064586222,3061474771
3064618206,3061571591
3064732345,3062399756
3064962115,3061859800
3064991537,3061571591
3064996397,3061381486
3065036701,3061909681
3065220248,3061571591
3065458308,3061381486
3065492199,3064134689
3065954869,3061381486
3065966039,3061381486
3066001104,3061571591
3066106928,3061381486
3066611996,3061909681
3066829275,3064586222
3067513242,3061381486
3067864936,3065492199
3068037501,3061571591
3068124142,3066611996
3068778097,3061571591
3069337766,3061730384
3069359226,3061381486
3069746455,3061381486
3069886401,3061474771
3070438268,3061381486
3071283275,3061711952
3071363687,3061381486
3071616529,3061381486
3073027772,3061381486
3073102360,3061381486
3074313825,3061571591
3074434567,3061381486
3083263734,3061381486
3086999174,3061381486
3095531363,3061381486
3095730784,3061381486
3114317165,3061381486
3130134989,3061381486
3131836586,3061571591
3135874255,3062734100
3154901075,3061474771
3181217282,3061474771
3194208539,3061571591
3194573096,3194208539
3221058647,3061794215
3230962848,3061571591
3313404752,3061474771
3350899699,3061571591
3351043688,3350899699
3362540655,3061381486
3442093058,3061730384
3520587951,3061381486
3551932336,3061571591
3575326427,3061571591
3590150970,3061571591
3770412607,3061381486
3061437013,3061365970
3061447377,3061365970
3061450790,3061365970
3061476691,3061365970
3061469849,3061365970
3061482021,3061365970
3061499491,3061365970
3061507177,3061365970
3061509744,3061365970
3061518432,3061365970
3061546537,3061476691
3061552319,3061365970
3061562324,3061476691
3061569497,3061450790
3061587283,3061365970
3061590451,3061476691
3061613186,3061587283
3061621561,3061365970
3061618152,3061587283
3061619054,3061476691
3061634764,3061365970
3061665989,3061476691
3061664349,3061365970
3061684925,3061476691
3061688862,3061365970
3061692047,3061365970
3061737770,3061476691
3061744845,3061688862
3061790434,3061692047
3061790864,3061365970
3061792637,3061365970
3061836864,3061792637
3061841205,3061613186
3061841450,3061618152
3061867349,3061365970
3061896680,3061665989
3061920062,3061509744
3061989904,3061552319
3062004981,3061552319
3062009783,3061989904
3062030969,3061692047
3062076225,3061665989
3062089504,3061365970
3062097913,3061476691
3062102990,3061587283
3062155387,3061447377
3062190260,3062004981
3062185775,3061365970
3062211217,3061664349
3062341606,3061476691
3062351753,3061365970
3062411101,3061476691
3062470751,3061587283
3062498391,3062089504
3062498526,3061587283
3062524509,3062076225
3062538205,3061920062
3062599534,3061469849
3062638352,3061476691
3062715498,3061365970
3062722566,3061365970
3062747391,3061476691
3062842452,3061688862
3062891850,3061365970
3062896900,3061476691
3062976952,3061476691
3062981949,3061365970
3063095614,3061476691
3063141204,3061365970
3063170418,3061476691
3063215463,3061552319
3063222701,3063215463
3063240313,3061476691
3063457892,3061664349
3063490061,3063222701
3063499502,3063490061
3063578094,3061587283
3063674851,3062842452
3063690786,3061552319
3063688424,3061587283
3063745621,3063499502
3063942496,3061476691
3063980267,3061365970
3064008817,3061447377
3064102201,3061476691
3064304449,3062089504
3064331883,3063240313
3064466897,3061476691
3064473583,3061476691
3064588182,3061499491
3065022192,3064008817
3065168899,3061365970
3065199733,3061476691
3065339045,3061365970
3065367817,3061476691
3065380093,3062599534
3065724731,3061365970
3065873896,3061365970
3066024445,3061365970
3066079039,3061365970
3066139180,3061365970
3066209908,3061365970
3066343012,3061476691
3066359994,3061365970
3066641846,3061476691
3066936772,3061476691
3067074932,3065852740
3067115625,3061499491
3067158030,3061476691
3068201856,3061476691
3068271761,3061476691
3068327157,3061476691
3068360161,3061447377
3068635070,3061476691
3068638908,3061365970
3069555854,3061365970
3070058104,3061509744
3070212791,3066343012
3070492059,3061476691
3070552251,3061365970
3070954832,3061476691
3071072943,3061365970
3071544703,3061365970
3071850354,3061476691
3072659893,3061476691
3073187827,3061476691
3073968860,3061447377
3074300415,3061447377
3074490630,3061509744
3074694910,3061365970
3074828639,3061476691
3075178789,3061476691
3075453395,3061365970
3077163506,3061365970
3077292780,3061365970
3077558764,3061509744
3077575647,3061552319
3079454074,3062089504
3081315641,3061476691
3083746395,3061476691
3083849052,3061365970
3090315269,3061365970
3093117186,3061476691
3095501149,3061365970
3095914424,3062089504
3102073812,3061476691
3105467903,3061476691
3107054193,3062004981
3115183748,3061665989
3116724283,3066359994
3129201302,3061552319
3129855441,3129201302
3131137192,3061552319
3131233426,3061499491
3138497740,3065380093
3140848727,3061365970
3144202501,3061476691
3145484575,3061365970
3155609539,3061365970
3157073535,3061587283
3174962736,3061476691
3176250462,3061447377
3180493903,3061476691
3180500139,3061684925
3180505619,3061476691
3180506466,3062004981
3182644677,3180500139
3214636252,3061665989
3242553577,3061476691
3251928717,3061476691
3259327631,3061476691
3261219813,3061365970
3275840193,3061552319
3277775749,3061476691
3339710235,3061365970
3366674138,3061365970
3428218396,3061476691
3450060256,3061476691
3460147476,3061499491
3575961835,3061587283
3691220329,3061365970
3061555626,3061435989
3061621558,3061555626
3061621782,3061435989
3061641280,3061602865
3061644310,3061602865
3061660344,3061602865
3061676310,3061584474
3061681708,3061435989
3061683976,3061660344
3061698713,3061435989
3061703254,3061602865
3061699856,3061602865
3061715811,3061683976
3061719008,3061435989
3061737417,3061649404
3061737452,3061584474
3061737802,3061584474
3061750163,3061683976
3061759261,3061681708
3061771056,3061435989
3061772227,3061750163
3061769069,3061750163
3061787456,3061584474
3061782887,3061602865
3061793355,3061584474
3061798402,3061737452
3061820771,3061660344
3061814078,3061703254
3061830240,3061649404
3061852480,3061435989
3061852724,3061435989
3061858994,3061435989
3061870655,3061621782
3061867670,3061435989
3061883680,3061649404
3061884719,3061621782
3061916574,3061584474
3061916692,3061435989
3061914003,3061681708
3061917752,3061699856
3061918850,3061782887
3061925891,3061435989
3061926537,3061660344
3061935382,3061584474
3061936481,3061584474
3061945241,3061435989
3061967399,3061602865
3061967929,3061602865
3061970828,3061435989
3061976166,3061602865
3061973895,3061884719
3061977510,3061660344
3061983971,3061649404
3061990359,3061435989
3061996247,3061986504
3061998043,3061649404
3062002008,3061435989
3062006564,3061435989
3062013204,3061858994
3062013374,3061883680
3062031287,3061602865
3062059069,3061699856
3062064132,3061435989
3062080793,3061699856
3062085408,3061584474
3062083106,3061602865
3062091585,3061917752
3062094364,3061584474
3062105124,3061584474
3062125887,3061918850
3062140829,3061584474
3062140865,3061435989
3062145324,3061917752
3062145741,3061830240
3062138385,3061602865
3062142499,3061602865
3062148697,3061584474
3062165528,3061699856
3062183700,3061649404
3062193307,3061911635
3062193814,3061986504
3062200993,3061435989
3062238770,3061435989
3062257891,3061641280
3062269666,3061435989
3062291915,3061435989
3062288231,3061435989
3062310784,3061435989
3062307318,3062145741
3062322616,3061649404
3062327948,3061435989
3062324782,3061737452
3062324875,3061435989
3062332253,3062309538
3062342387,3061584474
3062337911,3061584474
3062355355,3061584474
3062347826,3061435989
3062362845,3061584474
3062368671,3061435989
3062377613,3061584474
3062385672,3061435989
3062388857,3061759261
3062403182,3061584474
3062399794,3061584474
3062410149,3062013204
3062426740,3061435989
3062426778,3061435989
3062435755,3061435989
3062441926,3061584474
3062496455,3061584474
3062497827,3061435989
3062500815,3061435989
3062498944,3061621558
3062551103,3061435989
3062559612,3061435989
3062562098,3061435989
3062570180,3061435989
3062566503,3061917752
3062563711,3061435989
3062576069,3061435989
3062579556,3061435989
3062590448,3061435989
3062615896,3061435989
3062616197,3061683976
3062612117,3061435989
3062618726,3061699856
3062622801,3061435989
3062630286,3061917752
3062640784,3061621782
3062636984,3061584474
3062638361,3061435989
3062639291,3062145741
3062639902,3061435989
3062647649,3061584474
3062657605,3061699856
3062662749,3061621782
3062669613,3061435989
3062688038,3061584474
3062683972,3061660344
